State,Year,Count,Sheltered,Unsheltered
Michigan,2016-01-01,1,True,True
Michigan,2016-01-01,1,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,2,False,True
Michigan,2016-01-01,2,False,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,10,True,False
Michigan,2016-01-01,9,True,True
Michigan,2016-01-01,6,True,True
Michigan,2016-01-01,3,True,True
Michigan,2016-01-01,110,False,True
Michigan,2016-01-01,151,True,False
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,18,False,True
Michigan,2016-01-01,18,False,True
Michigan,2016-01-01,8,False,False
Michigan,2016-01-01,7,True,False
Michigan,2016-01-01,7,True,False
Michigan,2016-01-01,0,True,False
Michigan,2016-01-01,10,True,False
Michigan,2016-01-01,6,True,True
Michigan,2016-01-01,3,True,True
Michigan,2016-01-01,3,True,True
Michigan,2016-01-01,257,True,False
Michigan,2016-01-01,106,True,True
Michigan,2016-01-01,151,True,False
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,17,True,True
Michigan,2016-01-01,17,True,True
Michigan,2016-01-01,8,True,False
Michigan,2016-01-01,7,True,False
Michigan,2016-01-01,7,True,False
Michigan,2016-01-01,0,True,False
Michigan,2016-01-01,261,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,3,True,True
Michigan,2016-01-01,3,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,4,False,True
Michigan,2016-01-01,4,False,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,1,False,True
Michigan,2016-01-01,1,False,True
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,9,True,False
Michigan,2016-01-01,2,True,True
Michigan,2016-01-01,2,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,11,False,True
Michigan,2016-01-01,109,True,False
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,1,False,False
Michigan,2016-01-01,6,True,False
Michigan,2016-01-01,6,True,False
Michigan,2016-01-01,0,True,False
Michigan,2016-01-01,9,True,False
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,111,True,False
Michigan,2016-01-01,5,True,True
Michigan,2016-01-01,106,True,False
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,1,True,False
Michigan,2016-01-01,6,True,False
Michigan,2016-01-01,6,True,False
Michigan,2016-01-01,0,True,False
Michigan,2016-01-01,120,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,2,True,True
Michigan,2016-01-01,2,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,9,False,True
Michigan,2016-01-01,6,False,True
Michigan,2016-01-01,3,True,True
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,0,False,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,0,True,True
Michigan,2016-01-01,0,True,True
Minnesota,2016-01-01,172,True,False
Minnesota,2016-01-01,390,True,True
Minnesota,2016-01-01,360,True,True
Minnesota,2016-01-01,30,True,True
Minnesota,2016-01-01,1465,False,True
Minnesota,2016-01-01,1591,True,False
Minnesota,2016-01-01,21,False,True
Minnesota,2016-01-01,201,False,True
Minnesota,2016-01-01,222,False,True
Minnesota,2016-01-01,137,False,False
Minnesota,2016-01-01,84,True,False
Minnesota,2016-01-01,84,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,172,True,False
Minnesota,2016-01-01,332,True,True
Minnesota,2016-01-01,302,True,True
Minnesota,2016-01-01,30,True,True
Minnesota,2016-01-01,2886,True,False
Minnesota,2016-01-01,1295,True,True
Minnesota,2016-01-01,1591,True,False
Minnesota,2016-01-01,20,True,True
Minnesota,2016-01-01,182,True,True
Minnesota,2016-01-01,202,True,True
Minnesota,2016-01-01,126,True,False
Minnesota,2016-01-01,84,True,False
Minnesota,2016-01-01,84,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,3056,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,58,True,True
Minnesota,2016-01-01,58,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,170,False,True
Minnesota,2016-01-01,170,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,1,False,True
Minnesota,2016-01-01,19,False,True
Minnesota,2016-01-01,20,False,True
Minnesota,2016-01-01,11,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,76,True,False
Minnesota,2016-01-01,210,True,True
Minnesota,2016-01-01,175,True,True
Minnesota,2016-01-01,35,True,True
Minnesota,2016-01-01,802,False,True
Minnesota,2016-01-01,544,True,False
Minnesota,2016-01-01,17,False,True
Minnesota,2016-01-01,134,False,True
Minnesota,2016-01-01,151,False,True
Minnesota,2016-01-01,48,False,False
Minnesota,2016-01-01,50,True,False
Minnesota,2016-01-01,45,True,False
Minnesota,2016-01-01,5,True,False
Minnesota,2016-01-01,76,True,False
Minnesota,2016-01-01,179,True,True
Minnesota,2016-01-01,151,True,True
Minnesota,2016-01-01,28,True,True
Minnesota,2016-01-01,1210,True,False
Minnesota,2016-01-01,675,True,True
Minnesota,2016-01-01,535,True,False
Minnesota,2016-01-01,17,True,True
Minnesota,2016-01-01,116,True,True
Minnesota,2016-01-01,133,True,True
Minnesota,2016-01-01,47,True,False
Minnesota,2016-01-01,50,True,False
Minnesota,2016-01-01,45,True,False
Minnesota,2016-01-01,5,True,False
Minnesota,2016-01-01,1346,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,31,True,True
Minnesota,2016-01-01,24,True,True
Minnesota,2016-01-01,7,True,True
Minnesota,2016-01-01,136,False,True
Minnesota,2016-01-01,127,False,True
Minnesota,2016-01-01,9,True,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,18,False,True
Minnesota,2016-01-01,18,False,True
Minnesota,2016-01-01,1,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,15,True,False
Minnesota,2016-01-01,35,True,True
Minnesota,2016-01-01,22,True,True
Minnesota,2016-01-01,13,True,True
Minnesota,2016-01-01,147,False,True
Minnesota,2016-01-01,276,True,False
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,45,False,True
Minnesota,2016-01-01,45,False,True
Minnesota,2016-01-01,9,False,False
Minnesota,2016-01-01,10,True,False
Minnesota,2016-01-01,10,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,15,True,False
Minnesota,2016-01-01,28,True,True
Minnesota,2016-01-01,15,True,True
Minnesota,2016-01-01,13,True,True
Minnesota,2016-01-01,409,True,False
Minnesota,2016-01-01,133,True,True
Minnesota,2016-01-01,276,True,False
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,41,True,True
Minnesota,2016-01-01,41,True,True
Minnesota,2016-01-01,6,True,False
Minnesota,2016-01-01,10,True,False
Minnesota,2016-01-01,10,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,423,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,7,True,True
Minnesota,2016-01-01,7,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,14,False,True
Minnesota,2016-01-01,14,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,4,False,True
Minnesota,2016-01-01,4,False,True
Minnesota,2016-01-01,3,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,23,True,False
Minnesota,2016-01-01,57,True,True
Minnesota,2016-01-01,52,True,True
Minnesota,2016-01-01,5,True,True
Minnesota,2016-01-01,289,False,True
Minnesota,2016-01-01,329,True,False
Minnesota,2016-01-01,14,False,True
Minnesota,2016-01-01,64,False,True
Minnesota,2016-01-01,78,False,True
Minnesota,2016-01-01,19,False,False
Minnesota,2016-01-01,19,True,False
Minnesota,2016-01-01,19,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,21,True,False
Minnesota,2016-01-01,48,True,True
Minnesota,2016-01-01,43,True,True
Minnesota,2016-01-01,5,True,True
Minnesota,2016-01-01,411,True,False
Minnesota,2016-01-01,135,True,True
Minnesota,2016-01-01,276,True,False
Minnesota,2016-01-01,9,True,True
Minnesota,2016-01-01,33,True,True
Minnesota,2016-01-01,42,True,True
Minnesota,2016-01-01,16,True,False
Minnesota,2016-01-01,17,True,False
Minnesota,2016-01-01,17,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,618,True,True
Minnesota,2016-01-01,2,True,True
Minnesota,2016-01-01,9,True,True
Minnesota,2016-01-01,9,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,207,False,True
Minnesota,2016-01-01,154,False,True
Minnesota,2016-01-01,53,True,True
Minnesota,2016-01-01,5,False,True
Minnesota,2016-01-01,31,False,True
Minnesota,2016-01-01,36,False,True
Minnesota,2016-01-01,3,False,True
Minnesota,2016-01-01,2,True,True
Minnesota,2016-01-01,2,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,1,True,False
Minnesota,2016-01-01,2,True,True
Minnesota,2016-01-01,2,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,37,False,True
Minnesota,2016-01-01,40,True,False
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,12,False,True
Minnesota,2016-01-01,12,False,True
Minnesota,2016-01-01,0,False,False
Minnesota,2016-01-01,1,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,1,True,False
Minnesota,2016-01-01,1,True,False
Minnesota,2016-01-01,1,True,True
Minnesota,2016-01-01,1,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,60,True,False
Minnesota,2016-01-01,28,True,True
Minnesota,2016-01-01,32,True,False
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,12,True,True
Minnesota,2016-01-01,12,True,True
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,1,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,1,True,False
Minnesota,2016-01-01,77,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,1,True,True
Minnesota,2016-01-01,1,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,17,False,True
Minnesota,2016-01-01,9,False,True
Minnesota,2016-01-01,8,True,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,22,True,False
Minnesota,2016-01-01,18,True,True
Minnesota,2016-01-01,10,True,True
Minnesota,2016-01-01,8,True,True
Minnesota,2016-01-01,349,False,True
Minnesota,2016-01-01,320,True,False
Minnesota,2016-01-01,10,False,True
Minnesota,2016-01-01,81,False,True
Minnesota,2016-01-01,91,False,True
Minnesota,2016-01-01,25,False,False
Minnesota,2016-01-01,23,True,False
Minnesota,2016-01-01,23,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,21,True,False
Minnesota,2016-01-01,12,True,True
Minnesota,2016-01-01,4,True,True
Minnesota,2016-01-01,8,True,True
Minnesota,2016-01-01,502,True,False
Minnesota,2016-01-01,228,True,True
Minnesota,2016-01-01,274,True,False
Minnesota,2016-01-01,2,True,True
Minnesota,2016-01-01,63,True,True
Minnesota,2016-01-01,65,True,True
Minnesota,2016-01-01,24,True,False
Minnesota,2016-01-01,22,True,False
Minnesota,2016-01-01,22,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,669,True,True
Minnesota,2016-01-01,1,True,True
Minnesota,2016-01-01,6,True,True
Minnesota,2016-01-01,6,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,167,False,True
Minnesota,2016-01-01,121,False,True
Minnesota,2016-01-01,46,True,True
Minnesota,2016-01-01,8,False,True
Minnesota,2016-01-01,18,False,True
Minnesota,2016-01-01,26,False,True
Minnesota,2016-01-01,1,False,True
Minnesota,2016-01-01,1,True,True
Minnesota,2016-01-01,1,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,27,True,False
Minnesota,2016-01-01,22,True,True
Minnesota,2016-01-01,9,True,True
Minnesota,2016-01-01,13,True,True
Minnesota,2016-01-01,111,False,True
Minnesota,2016-01-01,179,True,False
Minnesota,2016-01-01,12,False,True
Minnesota,2016-01-01,33,False,True
Minnesota,2016-01-01,45,False,True
Minnesota,2016-01-01,6,False,False
Minnesota,2016-01-01,24,True,False
Minnesota,2016-01-01,24,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,27,True,False
Minnesota,2016-01-01,22,True,True
Minnesota,2016-01-01,9,True,True
Minnesota,2016-01-01,13,True,True
Minnesota,2016-01-01,288,True,False
Minnesota,2016-01-01,109,True,True
Minnesota,2016-01-01,179,True,False
Minnesota,2016-01-01,12,True,True
Minnesota,2016-01-01,33,True,True
Minnesota,2016-01-01,45,True,True
Minnesota,2016-01-01,6,True,False
Minnesota,2016-01-01,24,True,False
Minnesota,2016-01-01,24,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,290,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,2,False,True
Minnesota,2016-01-01,2,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,18,True,False
Minnesota,2016-01-01,24,True,True
Minnesota,2016-01-01,20,True,True
Minnesota,2016-01-01,4,True,True
Minnesota,2016-01-01,104,False,True
Minnesota,2016-01-01,107,True,False
Minnesota,2016-01-01,2,False,True
Minnesota,2016-01-01,16,False,True
Minnesota,2016-01-01,18,False,True
Minnesota,2016-01-01,8,False,False
Minnesota,2016-01-01,14,True,False
Minnesota,2016-01-01,14,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,18,True,False
Minnesota,2016-01-01,21,True,True
Minnesota,2016-01-01,17,True,True
Minnesota,2016-01-01,4,True,True
Minnesota,2016-01-01,199,True,False
Minnesota,2016-01-01,92,True,True
Minnesota,2016-01-01,107,True,False
Minnesota,2016-01-01,2,True,True
Minnesota,2016-01-01,14,True,True
Minnesota,2016-01-01,16,True,True
Minnesota,2016-01-01,7,True,False
Minnesota,2016-01-01,14,True,False
Minnesota,2016-01-01,14,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,211,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,3,True,True
Minnesota,2016-01-01,3,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,12,False,True
Minnesota,2016-01-01,12,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,2,False,True
Minnesota,2016-01-01,2,False,True
Minnesota,2016-01-01,1,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,18,True,False
Minnesota,2016-01-01,110,True,True
Minnesota,2016-01-01,62,True,True
Minnesota,2016-01-01,48,True,True
Minnesota,2016-01-01,330,False,True
Minnesota,2016-01-01,198,True,False
Minnesota,2016-01-01,11,False,True
Minnesota,2016-01-01,47,False,True
Minnesota,2016-01-01,58,False,True
Minnesota,2016-01-01,21,False,False
Minnesota,2016-01-01,21,True,False
Minnesota,2016-01-01,18,True,False
Minnesota,2016-01-01,3,True,False
Minnesota,2016-01-01,18,True,False
Minnesota,2016-01-01,70,True,True
Minnesota,2016-01-01,25,True,True
Minnesota,2016-01-01,45,True,True
Minnesota,2016-01-01,370,True,False
Minnesota,2016-01-01,178,True,True
Minnesota,2016-01-01,192,True,False
Minnesota,2016-01-01,11,True,True
Minnesota,2016-01-01,36,True,True
Minnesota,2016-01-01,47,True,True
Minnesota,2016-01-01,13,True,False
Minnesota,2016-01-01,21,True,False
Minnesota,2016-01-01,18,True,False
Minnesota,2016-01-01,3,True,False
Minnesota,2016-01-01,528,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,40,True,True
Minnesota,2016-01-01,37,True,True
Minnesota,2016-01-01,3,True,True
Minnesota,2016-01-01,158,False,True
Minnesota,2016-01-01,152,False,True
Minnesota,2016-01-01,6,True,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,11,False,True
Minnesota,2016-01-01,11,False,True
Minnesota,2016-01-01,8,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,5,True,False
Minnesota,2016-01-01,5,True,True
Minnesota,2016-01-01,3,True,True
Minnesota,2016-01-01,2,True,True
Minnesota,2016-01-01,35,False,True
Minnesota,2016-01-01,88,True,False
Minnesota,2016-01-01,2,False,True
Minnesota,2016-01-01,8,False,True
Minnesota,2016-01-01,10,False,True
Minnesota,2016-01-01,6,False,False
Minnesota,2016-01-01,8,True,False
Minnesota,2016-01-01,8,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,5,True,False
Minnesota,2016-01-01,5,True,True
Minnesota,2016-01-01,3,True,True
Minnesota,2016-01-01,2,True,True
Minnesota,2016-01-01,117,True,False
Minnesota,2016-01-01,29,True,True
Minnesota,2016-01-01,88,True,False
Minnesota,2016-01-01,2,True,True
Minnesota,2016-01-01,8,True,True
Minnesota,2016-01-01,10,True,True
Minnesota,2016-01-01,3,True,False
Minnesota,2016-01-01,8,True,False
Minnesota,2016-01-01,8,True,False
Minnesota,2016-01-01,0,True,False
Minnesota,2016-01-01,123,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,6,False,True
Minnesota,2016-01-01,6,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,0,False,True
Minnesota,2016-01-01,3,False,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Minnesota,2016-01-01,0,True,True
Missouri,2016-01-01,13,True,False
Missouri,2016-01-01,18,True,True
Missouri,2016-01-01,18,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,256,False,True
Missouri,2016-01-01,209,True,False
Missouri,2016-01-01,108,False,True
Missouri,2016-01-01,54,False,True
Missouri,2016-01-01,162,False,True
Missouri,2016-01-01,51,False,False
Missouri,2016-01-01,13,True,False
Missouri,2016-01-01,13,True,False
Missouri,2016-01-01,0,True,False
Missouri,2016-01-01,13,True,False
Missouri,2016-01-01,8,True,True
Missouri,2016-01-01,8,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,417,True,False
Missouri,2016-01-01,212,True,True
Missouri,2016-01-01,205,True,False
Missouri,2016-01-01,107,True,True
Missouri,2016-01-01,42,True,True
Missouri,2016-01-01,149,True,True
Missouri,2016-01-01,49,True,False
Missouri,2016-01-01,13,True,False
Missouri,2016-01-01,13,True,False
Missouri,2016-01-01,0,True,False
Missouri,2016-01-01,465,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,10,True,True
Missouri,2016-01-01,10,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,48,False,True
Missouri,2016-01-01,44,False,True
Missouri,2016-01-01,4,True,True
Missouri,2016-01-01,1,False,True
Missouri,2016-01-01,12,False,True
Missouri,2016-01-01,13,False,True
Missouri,2016-01-01,2,False,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,82,True,False
Missouri,2016-01-01,168,True,True
Missouri,2016-01-01,133,True,True
Missouri,2016-01-01,35,True,True
Missouri,2016-01-01,788,False,True
Missouri,2016-01-01,460,True,False
Missouri,2016-01-01,1,False,True
Missouri,2016-01-01,107,False,True
Missouri,2016-01-01,108,False,True
Missouri,2016-01-01,140,False,False
Missouri,2016-01-01,41,True,False
Missouri,2016-01-01,41,True,False
Missouri,2016-01-01,0,True,False
Missouri,2016-01-01,82,True,False
Missouri,2016-01-01,132,True,True
Missouri,2016-01-01,97,True,True
Missouri,2016-01-01,35,True,True
Missouri,2016-01-01,1150,True,False
Missouri,2016-01-01,690,True,True
Missouri,2016-01-01,460,True,False
Missouri,2016-01-01,1,True,True
Missouri,2016-01-01,103,True,True
Missouri,2016-01-01,104,True,True
Missouri,2016-01-01,137,True,False
Missouri,2016-01-01,41,True,False
Missouri,2016-01-01,41,True,False
Missouri,2016-01-01,0,True,False
Missouri,2016-01-01,1248,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,36,True,True
Missouri,2016-01-01,36,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,98,False,True
Missouri,2016-01-01,98,False,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,0,False,True
Missouri,2016-01-01,4,False,True
Missouri,2016-01-01,4,False,True
Missouri,2016-01-01,3,False,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,14,True,False
Missouri,2016-01-01,33,True,True
Missouri,2016-01-01,33,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,288,False,True
Missouri,2016-01-01,322,True,False
Missouri,2016-01-01,5,False,True
Missouri,2016-01-01,42,False,True
Missouri,2016-01-01,47,False,True
Missouri,2016-01-01,9,False,False
Missouri,2016-01-01,16,True,False
Missouri,2016-01-01,16,True,False
Missouri,2016-01-01,0,True,False
Missouri,2016-01-01,13,True,False
Missouri,2016-01-01,7,True,True
Missouri,2016-01-01,7,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,380,True,False
Missouri,2016-01-01,148,True,True
Missouri,2016-01-01,232,True,False
Missouri,2016-01-01,4,True,True
Missouri,2016-01-01,25,True,True
Missouri,2016-01-01,29,True,True
Missouri,2016-01-01,2,True,False
Missouri,2016-01-01,14,True,False
Missouri,2016-01-01,14,True,False
Missouri,2016-01-01,0,True,False
Missouri,2016-01-01,610,True,True
Missouri,2016-01-01,1,True,True
Missouri,2016-01-01,26,True,True
Missouri,2016-01-01,26,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,230,False,True
Missouri,2016-01-01,140,False,True
Missouri,2016-01-01,90,True,True
Missouri,2016-01-01,1,False,True
Missouri,2016-01-01,17,False,True
Missouri,2016-01-01,18,False,True
Missouri,2016-01-01,7,False,True
Missouri,2016-01-01,2,True,True
Missouri,2016-01-01,2,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,12,True,False
Missouri,2016-01-01,221,True,True
Missouri,2016-01-01,179,True,True
Missouri,2016-01-01,42,True,True
Missouri,2016-01-01,301,False,True
Missouri,2016-01-01,195,True,False
Missouri,2016-01-01,4,False,True
Missouri,2016-01-01,48,False,True
Missouri,2016-01-01,52,False,True
Missouri,2016-01-01,29,False,False
Missouri,2016-01-01,10,True,False
Missouri,2016-01-01,10,True,False
Missouri,2016-01-01,0,True,False
Missouri,2016-01-01,11,True,False
Missouri,2016-01-01,37,True,True
Missouri,2016-01-01,19,True,True
Missouri,2016-01-01,18,True,True
Missouri,2016-01-01,284,True,False
Missouri,2016-01-01,113,True,True
Missouri,2016-01-01,171,True,False
Missouri,2016-01-01,2,True,True
Missouri,2016-01-01,12,True,True
Missouri,2016-01-01,14,True,True
Missouri,2016-01-01,7,True,False
Missouri,2016-01-01,8,True,False
Missouri,2016-01-01,8,True,False
Missouri,2016-01-01,0,True,False
Missouri,2016-01-01,496,True,True
Missouri,2016-01-01,1,True,True
Missouri,2016-01-01,184,True,True
Missouri,2016-01-01,160,True,True
Missouri,2016-01-01,24,True,True
Missouri,2016-01-01,212,False,True
Missouri,2016-01-01,188,False,True
Missouri,2016-01-01,24,True,True
Missouri,2016-01-01,2,False,True
Missouri,2016-01-01,36,False,True
Missouri,2016-01-01,38,False,True
Missouri,2016-01-01,22,False,True
Missouri,2016-01-01,2,True,True
Missouri,2016-01-01,2,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,18,True,False
Missouri,2016-01-01,19,True,True
Missouri,2016-01-01,19,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,215,False,True
Missouri,2016-01-01,82,True,False
Missouri,2016-01-01,4,False,True
Missouri,2016-01-01,15,False,True
Missouri,2016-01-01,19,False,True
Missouri,2016-01-01,54,False,False
Missouri,2016-01-01,10,True,False
Missouri,2016-01-01,10,True,False
Missouri,2016-01-01,0,True,False
Missouri,2016-01-01,18,True,False
Missouri,2016-01-01,19,True,True
Missouri,2016-01-01,19,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,238,True,False
Missouri,2016-01-01,159,True,True
Missouri,2016-01-01,79,True,False
Missouri,2016-01-01,4,True,True
Missouri,2016-01-01,13,True,True
Missouri,2016-01-01,17,True,True
Missouri,2016-01-01,51,True,False
Missouri,2016-01-01,10,True,False
Missouri,2016-01-01,10,True,False
Missouri,2016-01-01,0,True,False
Missouri,2016-01-01,297,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,59,False,True
Missouri,2016-01-01,56,False,True
Missouri,2016-01-01,3,True,True
Missouri,2016-01-01,0,False,True
Missouri,2016-01-01,2,False,True
Missouri,2016-01-01,2,False,True
Missouri,2016-01-01,3,False,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,16,True,False
Missouri,2016-01-01,45,True,True
Missouri,2016-01-01,34,True,True
Missouri,2016-01-01,11,True,True
Missouri,2016-01-01,108,False,True
Missouri,2016-01-01,87,True,False
Missouri,2016-01-01,0,False,True
Missouri,2016-01-01,8,False,True
Missouri,2016-01-01,8,False,True
Missouri,2016-01-01,20,False,False
Missouri,2016-01-01,8,True,False
Missouri,2016-01-01,8,True,False
Missouri,2016-01-01,0,True,False
Missouri,2016-01-01,16,True,False
Missouri,2016-01-01,41,True,True
Missouri,2016-01-01,30,True,True
Missouri,2016-01-01,11,True,True
Missouri,2016-01-01,185,True,False
Missouri,2016-01-01,98,True,True
Missouri,2016-01-01,87,True,False
Missouri,2016-01-01,0,True,True
Missouri,2016-01-01,8,True,True
Missouri,2016-01-01,8,True,True
Missouri,2016-01-01,18,True,False
Missouri,2016-01-01,8,True,False
